7.485294117647058876e-01,7.926470588235293713e-01,8.294117647058825149e-01,8.249999999999999556e-01,8.705882352941176627e-01,7.970588235294119306e-01,8.750000000000000000e-01
6.088235294117646523e-01,7.926470588235293713e-01,8.161764705882351700e-01,8.485294117647057544e-01,7.249999999999999778e-01,9.000000000000000222e-01,8.926470588235294601e-01
6.661764705882352589e-01,8.117647058823529438e-01,8.426470588235294157e-01,8.720588235294117752e-01,8.499999999999999778e-01,8.691176470588234393e-01,9.014705882352942456e-01
7.852941176470588092e-01,8.176470588235293935e-01,8.441176470588235281e-01,9.000000000000000222e-01,8.735294117647058876e-01,9.014705882352942456e-01,9.029411764705882470e-01
7.647058823529411242e-01,7.779411764705882470e-01,8.735294117647058876e-01,8.852941176470587870e-01,9.044117647058823595e-01,8.852941176470587870e-01,9.279411764705882693e-01
7.632352941176470118e-01,8.176470588235293935e-01,8.573529411764705399e-01,8.779411764705882248e-01,8.764705882352941124e-01,8.911764705882353477e-01,9.044117647058823595e-01
8.382352941176470784e-01,8.352941176470588536e-01,8.338235294117647411e-01,8.441176470588235281e-01,8.264705882352940680e-01,8.338235294117647411e-01,8.602941176470588758e-01
7.500000000000000000e-01,7.529411764705882248e-01,7.602941176470587870e-01,7.588235294117646745e-01,4.470588235294117863e-01,7.779411764705882470e-01,7.397058823529412130e-01
